
"1803938733722603887","Thu Jun 20 23:51:24 +0000 2024","5","beberapa hari ini kenapa dehh indihome lemoottt bgttt?!! ","1803938733722603887","","","in","","0","8","1","https://x.com/anxyclown/status/1803938733722603887","1114428388431675392","anxyclown"
"1803452373182062711","Wed Jun 19 15:38:46 +0000 2024","1","indihome kapan ya gak lemot jaringannya SETAN","1803452373182062711","","","in","kukuroo mountain ","0","1","0","https://x.com/cypherfist/status/1803452373182062711","972656749428670464","cypherfist"
"1803808951043326095","Thu Jun 20 15:15:41 +0000 2024","0","SEJAK KAPAAAAN INDIHOME NAIK KAMPREEET","1803808951043326095","","","in","","0","1","0","https://x.com/odytooo/status/1803808951043326095","320583365","odytooo"
"1803100617407447041","Tue Jun 18 16:21:01 +0000 2024","0","woi anjing indihome bisa ga sih stop ilang ilangan anjing","1803100617407447041","","","in","在你的脑海里","0","2","0","https://x.com/bittencherie/status/1803100617407447041","1789953825711034368","bittencherie"
"1803679604118634750","Thu Jun 20 06:41:43 +0000 2024","2","Sobat ada yang mau iPhone 15 dari IndiHome? Yuk langsung aja langganan Paket JITU sekarang lewat web atau aplikasi MyTelkomsel Promo berlaku sampai 30 Juni ya Sob. Segera langganan sekarang di MyTelkomsel atau kunjungi https://t.co/k0UV7OsZdF #IndiHome #IndiHomebyTelkomsel https://t.co/lCOhcWVCj1","1803679604118634750","https://pbs.twimg.com/ext_tw_video_thumb/1803679578923356160/pu/img/M6Doq6adLSRto0M-.jpg","","in","Semarang Tengah, Indonesia","0","0","0","https://x.com/SMGindihome/status/1803679604118634750","1093723147654688768","SMGindihome"
"1803092203180531716","Tue Jun 18 15:47:35 +0000 2024","1","Gaguna anj3ng @IndiHome https://t.co/sDoolU1Ex8","1803092203180531716","https://pbs.twimg.com/media/GQXewLmbgAAKQK2.jpg","","in","Malang, Jawa Timur","0","1","0","https://x.com/H_M_6l/status/1803092203180531716","1417292637531299842","H_M_6l"
"1803070378450784497","Tue Jun 18 14:20:52 +0000 2024","1","Sumpa nih cs indihome not helping at all anjir .. malah bikin emosi aja .. training lagi ga ","1803070378450784497","","","in","Malang, Jawa Timur","0","1","0","https://x.com/H_M_6l/status/1803070378450784497","1417292637531299842","H_M_6l"
"1803217567731032348","Wed Jun 19 00:05:44 +0000 2024","0","yg make indihome trouble ga sih dr semalem","1803217567731032348","","","in","Indonesia","0","1","0","https://x.com/whileinsfocus/status/1803217567731032348","981724946308128768","whileinsfocus"
"1803353131893530641","Wed Jun 19 09:04:25 +0000 2024","2","Fun fact buah manggis makanan bercita rasa manis dan asam pasti sudah tidak asing lagi dengan buah bernama manggis kan Sob. #IndiHome #IndiHomebyTelkomsel #buahmanggis #FunFacts https://t.co/xJow1dB4kJ","1803353131893530641","https://pbs.twimg.com/media/GQbMGs1bMAA1N-2.jpg","","in","Semarang Tengah, Indonesia","0","0","0","https://x.com/SMGindihome/status/1803353131893530641","1093723147654688768","SMGindihome"
"1803442795220226252","Wed Jun 19 15:00:43 +0000 2024","0","orang jahat lahir dari orang baik yg pasang indihome","1803442795220226252","","","in","","0","0","0","https://x.com/clvnanthny/status/1803442795220226252","1435699754","clvnanthny"
"1803842620684407176","Thu Jun 20 17:29:29 +0000 2024","0","Gua lupa bayar tapi anjinglah indihome mau bayar malah gak bisa","1803842620684407176","","","in","Situbondo.","0","1","0","https://x.com/Embut_kek/status/1803842620684407176","1333182553","Embut_kek"
"1803604540480209224","Thu Jun 20 01:43:26 +0000 2024","1","Untuk Bestee aku biar makin update tentang pengetahuannya. Jangan lupa follow akun Instagram @IndiHome.JatimBaliNusra dan @IndiHomeJTD juga ya bestee #IndiHomeMbois #IndiHome https://t.co/72QbyX1523","1803604540480209224","https://pbs.twimg.com/media/GQeww23boAAoloN.jpg","","in","Surabaya, Jawa Timur","0","0","1","https://x.com/IndiHomeJBN/status/1803604540480209224","1386525471957917701","IndiHomeJBN"
"1803868265233682768","Thu Jun 20 19:11:23 +0000 2024","0","WOI INDIHOME LG KENAPA SIH","1803868265233682768","","","in","","0","2","0","https://x.com/motherofjimbon/status/1803868265233682768","850961708688343040","motherofjimbon"
"1803419826280604089","Wed Jun 19 13:29:27 +0000 2024","0","Indihome dah bener² deh.. lemot banget dari kemaren ","1803419826280604089","","","in","","0","0","0","https://x.com/S0ljaecore/status/1803419826280604089","1567147693079949312","S0ljaecore"
"1803421421651321244","Wed Jun 19 13:35:47 +0000 2024","0","App indihome bisa lancar gk sekali2 ️ Bayar bulanan terakhir besok tapi sekarang appnya error hahsgsjjskl ️","1803421421651321244","","","in","she/her 𖹭","0","1","0","https://x.com/hanniibul/status/1803421421651321244","1668969288135507969","hanniibul"
